,Show,EpId,ClipId,SEP28k-T,SEP28k-D,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords,filepath
24288,WomenWhoStutter,58,3,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_3.wav
24289,WomenWhoStutter,58,4,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_4.wav
24290,WomenWhoStutter,58,5,train,dev,2,0,1,0,0,1,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_5.wav
24291,WomenWhoStutter,58,6,test,test,3,2,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_6.wav
24292,WomenWhoStutter,58,7,test,test,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_7.wav
24293,WomenWhoStutter,58,8,test,test,1,1,1,3,1,0,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_8.wav
24294,WomenWhoStutter,58,9,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_9.wav
24295,WomenWhoStutter,58,10,test,test,1,2,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_10.wav
24296,WomenWhoStutter,58,11,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_11.wav
24297,WomenWhoStutter,58,12,train,dev,1,0,0,0,1,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_12.wav
24298,WomenWhoStutter,58,13,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_13.wav
24299,WomenWhoStutter,58,14,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_14.wav
24300,WomenWhoStutter,58,15,test,test,2,0,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_15.wav
24301,WomenWhoStutter,58,16,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_16.wav
24302,WomenWhoStutter,58,17,test,test,0,2,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_17.wav
24303,WomenWhoStutter,58,18,train,dev,0,2,1,2,1,0,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_18.wav
24304,WomenWhoStutter,58,19,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_19.wav
24305,WomenWhoStutter,58,20,train,dev,0,0,0,2,0,1,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_20.wav
24306,WomenWhoStutter,58,21,train,dev,1,0,1,1,2,1,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_21.wav
24307,WomenWhoStutter,58,22,train,dev,0,0,0,3,1,0,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_22.wav
24308,WomenWhoStutter,58,23,train,dev,0,1,1,0,0,1,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_23.wav
24309,WomenWhoStutter,58,24,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_24.wav
24310,WomenWhoStutter,58,25,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_25.wav
24311,WomenWhoStutter,58,26,train,dev,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_26.wav
24312,WomenWhoStutter,58,27,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_27.wav
24313,WomenWhoStutter,58,28,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_28.wav
24314,WomenWhoStutter,58,29,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_29.wav
24315,WomenWhoStutter,58,30,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_30.wav
24316,WomenWhoStutter,58,31,test,test,1,1,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_31.wav
24317,WomenWhoStutter,58,32,test,test,1,1,2,0,0,1,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_32.wav
24318,WomenWhoStutter,58,33,test,test,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_33.wav
24319,WomenWhoStutter,58,34,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_34.wav
24320,WomenWhoStutter,58,35,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_35.wav
24321,WomenWhoStutter,58,36,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_36.wav
24322,WomenWhoStutter,58,37,train,dev,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_37.wav
24323,WomenWhoStutter,58,38,test,test,2,0,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_38.wav
24324,WomenWhoStutter,58,39,test,test,0,1,0,2,0,0,SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_39.wav
24325,WomenWhoStutter,59,0,test,test,1,1,0,0,3,1,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_0.wav
24326,WomenWhoStutter,59,1,test,test,1,0,0,0,2,2,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_1.wav
24327,WomenWhoStutter,59,2,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_2.wav
24328,WomenWhoStutter,59,3,dev,train,2,0,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_3.wav
24329,WomenWhoStutter,59,4,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_4.wav
24330,WomenWhoStutter,59,5,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_5.wav
24331,WomenWhoStutter,59,6,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_6.wav
24332,WomenWhoStutter,59,7,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_7.wav
24333,WomenWhoStutter,59,8,dev,train,1,0,0,0,3,2,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_8.wav
24334,WomenWhoStutter,59,9,dev,train,2,0,0,0,2,1,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_9.wav
24335,WomenWhoStutter,59,10,test,test,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_10.wav
24336,WomenWhoStutter,59,11,test,test,0,0,0,3,2,0,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_11.wav
24337,WomenWhoStutter,59,12,dev,train,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_12.wav
24338,WomenWhoStutter,59,13,dev,train,0,1,0,0,2,2,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_13.wav
24339,WomenWhoStutter,59,14,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_14.wav
24340,WomenWhoStutter,59,15,dev,train,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_15.wav
24341,WomenWhoStutter,59,16,dev,train,2,1,1,0,0,1,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_16.wav
24342,WomenWhoStutter,59,17,test,test,0,0,0,0,1,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_17.wav
24343,WomenWhoStutter,59,18,test,test,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_18.wav
24344,WomenWhoStutter,59,19,test,test,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_19.wav
24345,WomenWhoStutter,59,20,test,test,0,0,0,0,1,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_20.wav
24346,WomenWhoStutter,59,21,test,test,1,1,0,0,3,1,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_21.wav
24347,WomenWhoStutter,59,22,test,test,1,0,0,1,3,1,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_22.wav
24348,WomenWhoStutter,59,23,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_23.wav
24349,WomenWhoStutter,59,24,dev,train,0,1,0,0,1,2,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_24.wav
24350,WomenWhoStutter,59,25,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_25.wav
24351,WomenWhoStutter,59,26,test,test,0,1,1,0,2,1,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_26.wav
24352,WomenWhoStutter,59,27,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_27.wav
24353,WomenWhoStutter,59,28,test,test,2,0,0,0,3,1,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_28.wav
24354,WomenWhoStutter,59,29,test,test,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_29.wav
24355,WomenWhoStutter,59,30,test,test,0,0,0,2,2,1,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_30.wav
24356,WomenWhoStutter,59,31,test,test,1,0,0,0,1,2,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_31.wav
24357,WomenWhoStutter,59,32,test,test,0,0,0,1,3,2,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_32.wav
24358,WomenWhoStutter,59,33,test,test,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_33.wav
24359,WomenWhoStutter,59,34,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_34.wav
24360,WomenWhoStutter,59,35,dev,train,2,0,1,0,0,1,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_35.wav
24361,WomenWhoStutter,59,36,dev,train,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_36.wav
24362,WomenWhoStutter,59,37,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_37.wav
24363,WomenWhoStutter,59,38,dev,train,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_38.wav
24364,WomenWhoStutter,59,39,test,test,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/59/WomenWhoStutter_59_39.wav
24365,WomenWhoStutter,60,0,test,test,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_0.wav
24366,WomenWhoStutter,60,1,dev,train,0,0,0,1,0,2,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_1.wav
24367,WomenWhoStutter,60,2,test,test,0,0,0,1,0,1,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_2.wav
24368,WomenWhoStutter,60,3,test,test,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_3.wav
24369,WomenWhoStutter,60,4,dev,train,0,1,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_4.wav
24370,WomenWhoStutter,60,5,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_5.wav
24371,WomenWhoStutter,60,6,dev,train,0,0,0,0,1,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_6.wav
24372,WomenWhoStutter,60,7,dev,train,1,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_7.wav
24373,WomenWhoStutter,60,8,test,test,0,0,0,2,0,1,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_8.wav
24374,WomenWhoStutter,60,9,dev,train,2,0,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_9.wav
24375,WomenWhoStutter,60,10,dev,train,0,1,3,0,1,0,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_10.wav
24376,WomenWhoStutter,60,11,dev,train,1,0,0,0,3,2,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_11.wav
24377,WomenWhoStutter,60,12,dev,train,0,2,0,0,2,1,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_12.wav
24378,WomenWhoStutter,60,13,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_13.wav
24379,WomenWhoStutter,60,14,dev,train,0,0,0,3,3,0,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_14.wav
24380,WomenWhoStutter,60,15,dev,train,2,0,0,1,3,0,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_15.wav
24381,WomenWhoStutter,60,16,test,test,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_16.wav
24382,WomenWhoStutter,60,17,test,test,0,1,1,1,0,0,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_17.wav
24383,WomenWhoStutter,60,18,dev,train,0,0,0,2,0,1,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_18.wav
24384,WomenWhoStutter,60,19,dev,train,0,0,0,1,2,2,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_19.wav
24385,WomenWhoStutter,60,20,test,test,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_20.wav
24386,WomenWhoStutter,60,21,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_21.wav
24387,WomenWhoStutter,60,22,test,test,3,0,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_22.wav
24388,WomenWhoStutter,60,23,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_23.wav
24389,WomenWhoStutter,60,24,dev,train,0,1,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_24.wav
24390,WomenWhoStutter,60,25,test,test,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_25.wav
24391,WomenWhoStutter,60,26,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_26.wav
24392,WomenWhoStutter,60,27,dev,train,0,0,0,1,1,2,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_27.wav
24393,WomenWhoStutter,60,28,test,test,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_28.wav
24394,WomenWhoStutter,60,29,test,test,0,0,0,3,1,0,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_29.wav
24395,WomenWhoStutter,60,30,test,test,1,1,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_30.wav
24396,WomenWhoStutter,60,31,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_31.wav
24397,WomenWhoStutter,60,32,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_32.wav
24398,WomenWhoStutter,60,33,dev,train,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_33.wav
24399,WomenWhoStutter,60,34,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_34.wav
24400,WomenWhoStutter,60,35,test,test,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_35.wav
24401,WomenWhoStutter,60,36,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_36.wav
24402,WomenWhoStutter,60,37,test,test,1,0,0,3,2,0,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_37.wav
24403,WomenWhoStutter,60,38,test,test,1,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_38.wav
24404,WomenWhoStutter,60,39,dev,train,0,0,0,3,1,0,SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_39.wav
24405,WomenWhoStutter,61,0,test,test,1,0,1,3,0,0,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_0.wav
24406,WomenWhoStutter,61,1,dev,train,0,0,0,2,3,1,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_1.wav
24407,WomenWhoStutter,61,2,test,test,3,0,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_2.wav
24408,WomenWhoStutter,61,3,test,test,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_3.wav
24409,WomenWhoStutter,61,4,test,test,1,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_4.wav
24410,WomenWhoStutter,61,5,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_5.wav
24411,WomenWhoStutter,61,6,dev,train,0,0,3,1,1,0,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_6.wav
24412,WomenWhoStutter,61,7,dev,train,0,1,0,0,2,2,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_7.wav
24413,WomenWhoStutter,61,8,dev,train,0,2,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_8.wav
24414,WomenWhoStutter,61,9,dev,train,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_9.wav
24415,WomenWhoStutter,61,10,dev,train,0,0,3,0,1,0,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_10.wav
24416,WomenWhoStutter,61,11,dev,train,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_11.wav
24417,WomenWhoStutter,61,12,test,test,0,0,0,1,1,2,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_12.wav
24418,WomenWhoStutter,61,13,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_13.wav
24419,WomenWhoStutter,61,14,test,test,1,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_14.wav
24420,WomenWhoStutter,61,15,test,test,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_15.wav
24421,WomenWhoStutter,61,16,test,test,0,1,0,0,2,2,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_16.wav
24422,WomenWhoStutter,61,17,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_17.wav
24423,WomenWhoStutter,61,18,dev,train,1,0,3,0,3,0,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_18.wav
24424,WomenWhoStutter,61,19,test,test,0,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_19.wav
24425,WomenWhoStutter,61,20,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_20.wav
24426,WomenWhoStutter,61,21,test,test,1,1,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_21.wav
24427,WomenWhoStutter,61,22,test,test,1,1,0,0,0,1,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_22.wav
24428,WomenWhoStutter,61,23,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_23.wav
24429,WomenWhoStutter,61,24,test,test,0,1,1,0,0,2,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_24.wav
24430,WomenWhoStutter,61,25,test,test,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_25.wav
24431,WomenWhoStutter,61,26,test,test,1,0,0,0,1,2,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_26.wav
24432,WomenWhoStutter,61,27,test,test,2,2,0,0,0,0,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_27.wav
24433,WomenWhoStutter,61,28,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_28.wav
24434,WomenWhoStutter,61,29,test,test,1,0,1,0,0,1,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_29.wav
24435,WomenWhoStutter,61,30,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_30.wav
24436,WomenWhoStutter,61,31,test,test,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_31.wav
24437,WomenWhoStutter,61,32,test,test,1,0,0,0,3,2,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_32.wav
24438,WomenWhoStutter,61,33,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_33.wav
24439,WomenWhoStutter,61,34,dev,train,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_34.wav
24440,WomenWhoStutter,61,35,test,test,0,0,0,0,2,3,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_35.wav
24441,WomenWhoStutter,61,36,dev,train,0,0,2,0,1,1,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_36.wav
24442,WomenWhoStutter,61,37,test,test,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_37.wav
24443,WomenWhoStutter,61,38,test,test,0,2,2,1,1,0,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_38.wav
24444,WomenWhoStutter,61,39,dev,train,1,2,0,0,1,1,SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_39.wav
24445,WomenWhoStutter,62,0,test,test,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_0.wav
24446,WomenWhoStutter,62,1,test,test,0,2,0,0,1,1,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_1.wav
24447,WomenWhoStutter,62,2,train,dev,0,0,0,0,1,3,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_2.wav
24448,WomenWhoStutter,62,3,test,test,1,0,0,0,2,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_3.wav
24449,WomenWhoStutter,62,4,train,dev,0,1,0,1,1,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_4.wav
24450,WomenWhoStutter,62,5,test,test,1,0,0,0,3,3,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_5.wav
24451,WomenWhoStutter,62,6,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_6.wav
24452,WomenWhoStutter,62,7,test,test,1,1,0,0,1,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_7.wav
24453,WomenWhoStutter,62,8,test,test,1,0,0,0,3,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_8.wav
24454,WomenWhoStutter,62,9,test,test,3,0,0,0,3,0,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_9.wav
24455,WomenWhoStutter,62,10,test,test,2,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_10.wav
24456,WomenWhoStutter,62,11,test,test,0,1,0,0,3,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_11.wav
24457,WomenWhoStutter,62,12,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_12.wav
24458,WomenWhoStutter,62,13,train,dev,1,0,1,0,1,1,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_13.wav
24459,WomenWhoStutter,62,14,train,dev,0,1,0,0,2,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_14.wav
24460,WomenWhoStutter,62,15,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_15.wav
24461,WomenWhoStutter,62,16,train,dev,0,0,0,0,1,3,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_16.wav
24462,WomenWhoStutter,62,17,train,dev,0,0,0,3,0,0,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_17.wav
24463,WomenWhoStutter,62,18,test,test,1,0,0,1,3,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_18.wav
24464,WomenWhoStutter,62,19,test,test,0,0,0,1,2,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_19.wav
24465,WomenWhoStutter,62,20,test,test,0,3,2,0,0,0,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_20.wav
24466,WomenWhoStutter,62,21,test,test,0,3,1,0,0,0,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_21.wav
24467,WomenWhoStutter,62,22,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_22.wav
24468,WomenWhoStutter,62,23,test,test,0,0,0,2,0,1,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_23.wav
24469,WomenWhoStutter,62,24,test,test,0,1,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_24.wav
24470,WomenWhoStutter,62,25,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_25.wav
24471,WomenWhoStutter,62,26,test,test,1,0,0,0,0,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_26.wav
24472,WomenWhoStutter,62,27,test,test,1,0,0,0,3,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_27.wav
24473,WomenWhoStutter,62,28,test,test,0,0,0,0,0,3,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_28.wav
24474,WomenWhoStutter,62,29,test,test,1,0,0,0,1,2,SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_29.wav
