,Show,EpId,ClipId,SEP28k-T,SEP28k-D,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords
25982,WomenWhoStutter,86,73,test,test,1,0,0,0,3,2
25983,WomenWhoStutter,86,74,test,test,1,1,0,0,3,1
25984,WomenWhoStutter,86,75,train,dev,1,1,0,0,3,1
25985,WomenWhoStutter,86,76,train,dev,0,0,1,3,0,0
25986,WomenWhoStutter,86,77,train,dev,1,0,0,0,0,2
25987,WomenWhoStutter,86,78,train,dev,1,1,2,2,3,0
25988,WomenWhoStutter,86,79,train,dev,0,1,0,0,3,2
25989,WomenWhoStutter,86,80,train,dev,0,0,0,0,2,3
25990,WomenWhoStutter,86,81,train,dev,0,0,0,3,2,0
25991,WomenWhoStutter,86,82,test,test,0,1,2,1,0,0
25992,WomenWhoStutter,86,83,train,dev,0,0,0,3,0,0
25993,WomenWhoStutter,86,84,train,dev,1,2,0,0,3,0
25994,WomenWhoStutter,86,85,train,dev,0,0,0,0,2,3
25995,WomenWhoStutter,86,86,train,dev,1,0,0,2,3,1
25996,WomenWhoStutter,86,87,test,test,0,1,1,1,0,0
25997,WomenWhoStutter,86,88,test,test,0,2,0,1,1,0
25998,WomenWhoStutter,86,89,test,test,1,0,0,0,0,2
25999,WomenWhoStutter,86,90,test,test,0,0,0,0,0,3
26000,WomenWhoStutter,86,91,test,test,1,0,0,2,2,1
26001,WomenWhoStutter,86,92,test,test,0,1,0,0,0,2
26002,WomenWhoStutter,86,93,test,test,0,0,0,3,1,0
26003,WomenWhoStutter,86,94,test,test,1,1,0,0,0,1
26004,WomenWhoStutter,86,95,test,test,0,0,0,0,0,3
26005,WomenWhoStutter,86,96,test,test,0,2,1,1,3,0
26006,WomenWhoStutter,86,97,test,test,0,0,0,3,3,0
26007,WomenWhoStutter,86,98,train,dev,1,2,1,0,1,0
26008,WomenWhoStutter,86,99,test,test,0,0,0,0,2,3
26009,WomenWhoStutter,86,100,train,dev,0,0,1,0,3,2
26010,WomenWhoStutter,86,101,test,test,0,0,0,0,0,3
26011,WomenWhoStutter,86,102,test,test,0,1,0,0,0,2
26012,WomenWhoStutter,86,103,test,test,1,1,0,0,0,1
26013,WomenWhoStutter,86,104,train,dev,0,0,0,3,0,0
26014,WomenWhoStutter,86,105,train,dev,1,1,0,0,3,1
26015,WomenWhoStutter,86,106,train,dev,0,2,0,0,3,1
26016,WomenWhoStutter,86,107,train,dev,0,0,1,2,3,0
26017,WomenWhoStutter,86,108,train,dev,0,1,0,3,3,0
26018,WomenWhoStutter,86,109,test,test,1,1,1,2,1,0
26019,WomenWhoStutter,86,110,test,test,0,1,0,0,0,2
26020,WomenWhoStutter,86,111,test,test,0,2,1,0,0,0
26021,WomenWhoStutter,86,112,test,test,0,0,0,0,0,3
26022,WomenWhoStutter,86,113,train,dev,1,0,0,3,1,0
26023,WomenWhoStutter,86,114,train,dev,1,0,0,0,3,2
26024,WomenWhoStutter,86,115,test,test,0,2,1,2,2,0
26025,WomenWhoStutter,86,116,test,test,1,0,0,0,3,3
26026,WomenWhoStutter,86,117,test,test,0,1,0,0,2,2
26027,WomenWhoStutter,86,118,test,test,0,1,0,0,0,2
26028,WomenWhoStutter,86,119,test,test,0,0,0,3,1,0
26029,WomenWhoStutter,86,120,test,test,1,0,0,0,0,2
26030,WomenWhoStutter,86,121,test,test,1,0,0,3,1,0
26031,WomenWhoStutter,86,122,test,test,0,0,0,0,0,3
26032,WomenWhoStutter,86,123,test,test,0,0,0,3,0,0
26033,WomenWhoStutter,86,124,test,test,0,0,0,3,0,0
26034,WomenWhoStutter,86,125,train,dev,0,1,0,0,1,2
26035,WomenWhoStutter,86,126,test,test,1,0,0,3,3,1
26036,WomenWhoStutter,86,127,train,dev,0,0,0,0,3,3
26037,WomenWhoStutter,86,128,test,test,0,1,0,0,3,2
26038,WomenWhoStutter,86,129,test,test,0,3,0,1,2,0
26039,WomenWhoStutter,86,130,test,test,1,1,0,0,3,1
26040,WomenWhoStutter,86,131,test,test,0,0,0,3,1,0
26041,WomenWhoStutter,86,132,train,dev,1,1,0,0,0,1
26042,WomenWhoStutter,86,133,train,dev,2,1,0,0,3,1
26043,WomenWhoStutter,86,134,train,dev,1,0,1,0,1,2
26044,WomenWhoStutter,86,135,train,dev,0,0,0,3,3,0
26045,WomenWhoStutter,86,136,train,dev,0,0,0,2,3,1
26046,WomenWhoStutter,86,137,train,dev,1,0,0,3,0,0
26047,WomenWhoStutter,86,138,train,dev,0,0,0,0,0,3
26048,WomenWhoStutter,86,139,train,dev,0,0,0,0,0,3
26049,WomenWhoStutter,86,140,train,dev,0,1,0,3,0,0
26050,WomenWhoStutter,86,141,test,test,0,1,0,2,0,1
26051,WomenWhoStutter,86,142,train,dev,1,0,0,0,3,2
26052,WomenWhoStutter,86,143,train,dev,1,0,0,0,3,2
26053,WomenWhoStutter,86,144,train,dev,0,1,0,0,0,2
26054,WomenWhoStutter,86,145,train,dev,0,2,1,0,0,0
26055,WomenWhoStutter,86,146,test,test,1,0,0,0,0,2
26056,WomenWhoStutter,86,147,test,test,0,2,1,1,0,0
26057,WomenWhoStutter,86,148,test,test,0,0,0,0,3,3
26058,WomenWhoStutter,86,149,test,test,1,0,0,0,0,2
26059,WomenWhoStutter,86,150,test,test,2,0,1,0,0,0
26060,WomenWhoStutter,86,151,test,test,2,2,0,0,0,0
26061,WomenWhoStutter,86,152,train,dev,1,0,1,3,0,0
26062,WomenWhoStutter,86,153,train,dev,0,2,0,0,3,1
26063,WomenWhoStutter,86,154,train,dev,1,2,0,0,3,1
26064,WomenWhoStutter,86,155,test,test,0,0,1,1,0,1
26065,WomenWhoStutter,86,156,train,dev,0,1,0,0,3,2
26066,WomenWhoStutter,86,157,test,test,0,1,1,1,1,0
26067,WomenWhoStutter,86,158,train,dev,0,0,0,0,2,3
26068,WomenWhoStutter,86,159,train,dev,1,0,0,0,0,2
26069,WomenWhoStutter,86,160,train,dev,0,1,0,0,0,2
26070,WomenWhoStutter,86,161,train,dev,0,1,0,0,0,2
26071,WomenWhoStutter,86,162,test,test,0,0,0,0,0,3
26072,WomenWhoStutter,86,163,train,dev,0,0,0,0,0,3
26073,WomenWhoStutter,86,164,test,test,0,0,0,0,0,3
26074,WomenWhoStutter,86,165,train,dev,0,0,1,0,3,2
26075,WomenWhoStutter,86,166,train,dev,1,1,0,1,3,0
26076,WomenWhoStutter,87,0,test,test,0,0,0,0,0,3
26077,WomenWhoStutter,87,1,train,dev,0,1,0,0,0,2
26078,WomenWhoStutter,87,2,train,dev,0,1,1,0,0,1
26079,WomenWhoStutter,87,3,train,dev,1,0,0,0,0,2
26080,WomenWhoStutter,87,4,train,dev,0,0,0,0,0,3
26081,WomenWhoStutter,87,5,test,test,0,1,0,0,2,2
26082,WomenWhoStutter,87,6,test,test,0,0,0,0,3,3
26083,WomenWhoStutter,87,7,test,test,1,0,0,0,0,2
26084,WomenWhoStutter,87,8,test,test,0,1,0,0,0,2
26085,WomenWhoStutter,87,9,test,test,0,1,2,0,0,0
26086,WomenWhoStutter,87,10,test,test,0,0,0,0,0,3
26087,WomenWhoStutter,87,11,test,test,3,2,0,0,3,0
26088,WomenWhoStutter,87,12,test,test,0,0,1,1,0,1
26089,WomenWhoStutter,87,13,test,test,0,0,0,0,0,3
26090,WomenWhoStutter,87,14,test,test,0,0,0,3,0,0
26091,WomenWhoStutter,87,15,test,test,0,0,0,0,3,3
26092,WomenWhoStutter,87,16,test,test,0,0,0,0,3,3
26093,WomenWhoStutter,87,17,test,test,0,0,0,0,0,3
26094,WomenWhoStutter,87,18,test,test,0,0,0,2,0,1
26095,WomenWhoStutter,87,19,test,test,1,0,0,0,0,3
26096,WomenWhoStutter,87,20,train,dev,0,0,0,0,0,3
26097,WomenWhoStutter,87,21,test,test,0,1,0,3,2,0
26098,WomenWhoStutter,87,22,test,test,1,1,1,2,3,0
26099,WomenWhoStutter,87,23,test,test,0,1,0,0,0,2
26100,WomenWhoStutter,87,24,test,test,0,2,0,1,0,0
26101,WomenWhoStutter,87,25,train,dev,0,0,0,0,1,3
26102,WomenWhoStutter,87,26,train,dev,0,1,0,2,0,1
26103,WomenWhoStutter,87,27,train,dev,1,2,0,0,0,1
26104,WomenWhoStutter,87,28,train,dev,0,3,0,0,1,0
26105,WomenWhoStutter,87,29,train,dev,0,2,0,0,1,2
26106,WomenWhoStutter,87,30,train,dev,1,0,0,0,3,2
26107,WomenWhoStutter,87,31,train,dev,2,0,0,0,2,1
26108,WomenWhoStutter,87,32,train,dev,0,0,0,0,0,3
26109,WomenWhoStutter,87,33,test,test,0,0,0,3,1,0
26110,WomenWhoStutter,87,34,train,dev,1,0,0,0,0,3
26111,WomenWhoStutter,87,35,train,dev,0,0,0,0,0,3
26112,WomenWhoStutter,87,36,train,dev,0,1,0,0,3,2
26113,WomenWhoStutter,87,37,train,dev,0,1,0,0,1,2
26114,WomenWhoStutter,87,38,test,test,0,0,0,0,0,3
26115,WomenWhoStutter,87,39,test,test,0,1,0,0,0,2
26116,WomenWhoStutter,87,40,train,dev,0,1,0,0,0,2
26117,WomenWhoStutter,87,41,train,dev,0,0,0,3,0,0
26118,WomenWhoStutter,87,42,train,dev,0,0,1,3,1,0
26119,WomenWhoStutter,87,43,train,dev,1,0,0,0,3,2
26120,WomenWhoStutter,87,44,train,dev,1,0,0,0,2,2
26121,WomenWhoStutter,87,45,train,dev,0,0,0,0,0,3
26122,WomenWhoStutter,87,46,train,dev,0,1,0,0,0,2
26123,WomenWhoStutter,87,47,train,dev,0,1,1,0,0,2
26124,WomenWhoStutter,87,48,train,dev,0,0,0,0,0,3
26125,WomenWhoStutter,87,49,train,dev,0,0,0,0,2,3
26126,WomenWhoStutter,87,50,test,test,0,0,0,3,0,0
26127,WomenWhoStutter,87,51,test,test,1,2,1,0,0,0
26128,WomenWhoStutter,87,52,test,test,1,0,0,0,2,2
26129,WomenWhoStutter,87,53,test,test,0,1,0,0,1,2
26130,WomenWhoStutter,87,54,test,test,0,0,0,0,0,3
26131,WomenWhoStutter,87,55,test,test,0,1,0,2,1,0
26132,WomenWhoStutter,87,56,test,test,0,0,0,2,0,1
26133,WomenWhoStutter,87,57,test,test,0,3,0,0,0,0
26134,WomenWhoStutter,87,58,test,test,0,1,0,0,0,2
26135,WomenWhoStutter,87,59,test,test,0,0,0,0,0,3
26136,WomenWhoStutter,87,60,test,test,1,2,0,0,0,0
26137,WomenWhoStutter,87,61,test,test,0,1,1,2,1,0
26138,WomenWhoStutter,87,62,test,test,2,0,0,0,3,1
26139,WomenWhoStutter,87,63,test,test,1,2,0,1,2,0
26140,WomenWhoStutter,87,64,test,test,1,2,1,0,2,0
26141,WomenWhoStutter,87,65,test,test,0,1,0,0,0,2
26142,WomenWhoStutter,87,66,test,test,1,1,0,0,3,2
26143,WomenWhoStutter,87,67,test,test,0,0,1,2,0,0
26144,WomenWhoStutter,87,68,test,test,0,2,0,0,1,1
26145,WomenWhoStutter,87,69,test,test,0,1,0,2,0,0
26146,WomenWhoStutter,87,70,test,test,3,0,0,0,3,0
26147,WomenWhoStutter,87,71,test,test,0,2,0,0,0,1
26148,WomenWhoStutter,87,72,test,test,0,1,0,0,0,2
26149,WomenWhoStutter,87,73,train,dev,2,0,0,0,3,1
26150,WomenWhoStutter,87,74,test,test,0,0,0,0,0,3
26151,WomenWhoStutter,87,75,test,test,0,1,1,0,1,1
26152,WomenWhoStutter,87,76,test,test,0,1,0,3,2,0
26153,WomenWhoStutter,87,77,test,test,0,0,0,0,0,3
26154,WomenWhoStutter,87,78,train,dev,0,0,0,0,0,3
26155,WomenWhoStutter,87,79,test,test,0,0,0,1,0,2
26156,WomenWhoStutter,87,80,test,test,0,0,0,0,0,3
26157,WomenWhoStutter,87,81,test,test,0,0,0,0,0,3
26158,WomenWhoStutter,87,82,test,test,0,0,0,0,0,3
26159,WomenWhoStutter,87,83,train,dev,0,1,1,0,0,1
26160,WomenWhoStutter,87,84,train,dev,0,1,0,0,0,2
26161,WomenWhoStutter,87,85,train,dev,0,1,0,0,0,2
26162,WomenWhoStutter,87,86,train,dev,0,2,2,0,0,0
26163,WomenWhoStutter,87,87,train,dev,0,1,0,0,0,2
26164,WomenWhoStutter,87,88,train,dev,0,0,0,0,0,3
26165,WomenWhoStutter,87,89,train,dev,0,0,0,0,3,3
26166,WomenWhoStutter,87,90,train,dev,0,2,0,0,1,2
26167,WomenWhoStutter,87,91,train,dev,1,1,0,0,1,1
26168,WomenWhoStutter,87,92,train,dev,0,1,0,0,2,3
26169,WomenWhoStutter,87,93,test,test,0,0,0,0,3,3
26170,WomenWhoStutter,87,94,test,test,0,0,0,3,2,0
26171,WomenWhoStutter,87,95,test,test,1,0,0,0,2,2
26172,WomenWhoStutter,87,96,test,test,0,1,0,0,0,2
26173,WomenWhoStutter,87,97,test,test,0,0,0,0,0,3
26174,WomenWhoStutter,87,98,test,test,0,1,0,0,0,2
26175,WomenWhoStutter,87,99,train,dev,0,0,1,0,0,2
26176,WomenWhoStutter,87,100,test,test,0,1,0,1,0,2
26177,WomenWhoStutter,87,101,test,test,2,0,0,0,0,1
26178,WomenWhoStutter,87,102,test,test,1,0,0,0,0,2
26179,WomenWhoStutter,87,103,test,test,0,0,0,0,0,3
26180,WomenWhoStutter,87,104,test,test,0,0,0,1,1,2
26181,WomenWhoStutter,87,105,test,test,0,0,0,0,3,3
26182,WomenWhoStutter,87,106,test,test,0,0,0,0,3,3
26183,WomenWhoStutter,87,107,test,test,2,0,0,0,0,1
26184,WomenWhoStutter,87,108,test,test,0,0,0,0,0,3
26185,WomenWhoStutter,87,109,test,test,0,0,0,0,0,3
26186,WomenWhoStutter,87,110,test,test,0,0,0,0,0,3
26187,WomenWhoStutter,87,111,test,test,0,0,0,3,0,0
26188,WomenWhoStutter,87,112,test,test,0,1,0,0,2,2
26189,WomenWhoStutter,87,113,test,test,0,0,0,0,0,3
26190,WomenWhoStutter,87,114,train,dev,1,0,0,0,2,2
26191,WomenWhoStutter,87,115,train,dev,0,0,1,0,0,2
26192,WomenWhoStutter,87,116,train,dev,0,1,0,3,1,0
26193,WomenWhoStutter,87,117,test,test,0,0,1,2,1,1
26194,WomenWhoStutter,87,118,test,test,1,0,0,1,3,2
26195,WomenWhoStutter,87,119,test,test,0,0,1,3,1,0
26196,WomenWhoStutter,87,120,test,test,1,0,0,0,0,2
26197,WomenWhoStutter,87,121,train,dev,0,1,0,3,2,0
26198,WomenWhoStutter,87,122,test,test,0,1,0,0,3,2
26199,WomenWhoStutter,87,123,test,test,0,0,0,0,1,2
26200,WomenWhoStutter,87,124,test,test,0,2,1,1,0,0
26201,WomenWhoStutter,87,125,test,test,0,0,0,0,0,3
26202,WomenWhoStutter,87,126,test,test,1,0,1,0,3,1
26203,WomenWhoStutter,87,127,test,test,0,1,3,0,0,0
26204,WomenWhoStutter,87,128,test,test,1,0,0,0,3,2
26205,WomenWhoStutter,87,129,test,test,0,2,0,0,0,1
26206,WomenWhoStutter,87,130,train,dev,1,0,0,0,2,2
26207,WomenWhoStutter,87,131,train,dev,2,1,0,0,2,1
26208,WomenWhoStutter,87,132,train,dev,0,0,0,3,0,0
26209,WomenWhoStutter,87,133,train,dev,0,0,0,3,0,0
26210,WomenWhoStutter,87,134,train,dev,0,0,0,0,1,3
26211,WomenWhoStutter,87,135,train,dev,0,1,0,0,3,2
26212,WomenWhoStutter,87,136,train,dev,0,0,1,2,0,0
26213,WomenWhoStutter,87,137,train,dev,0,1,0,3,1,0
26214,WomenWhoStutter,87,138,train,dev,2,0,0,1,2,0
26215,WomenWhoStutter,87,139,train,dev,2,0,0,1,2,1
26216,WomenWhoStutter,87,140,train,dev,0,0,1,0,1,2
26217,WomenWhoStutter,87,141,train,dev,0,0,2,1,0,0
26218,WomenWhoStutter,87,142,train,dev,0,1,1,1,0,1
26219,WomenWhoStutter,87,143,train,dev,0,0,0,0,3,3
26220,WomenWhoStutter,87,144,train,dev,0,1,3,0,0,0
26221,WomenWhoStutter,87,145,test,test,0,0,0,3,1,0
26222,WomenWhoStutter,87,146,test,test,0,0,0,0,2,3
26223,WomenWhoStutter,87,147,test,test,0,0,0,0,2,3
26224,WomenWhoStutter,87,148,test,test,2,1,0,0,1,1
26225,WomenWhoStutter,87,149,test,test,1,1,1,0,3,0
26226,WomenWhoStutter,87,150,test,test,0,0,0,3,0,0
26227,WomenWhoStutter,87,151,test,test,0,0,0,0,1,3
26228,WomenWhoStutter,87,152,test,test,2,1,0,0,0,0
26229,WomenWhoStutter,87,153,test,test,0,1,0,3,0,0
26230,WomenWhoStutter,87,154,test,test,0,0,0,0,1,3
26231,WomenWhoStutter,87,155,test,test,0,0,0,3,0,0
26232,WomenWhoStutter,87,156,test,test,0,3,0,0,0,0
26233,WomenWhoStutter,87,157,test,test,2,1,0,0,0,0
26234,WomenWhoStutter,87,158,test,test,0,0,0,0,0,3
26235,WomenWhoStutter,87,159,test,test,0,0,0,3,1,0
26236,WomenWhoStutter,87,160,train,dev,0,0,0,0,0,3
26237,WomenWhoStutter,87,161,train,dev,1,0,0,0,1,2
26238,WomenWhoStutter,87,162,train,dev,0,1,0,2,0,0
26239,WomenWhoStutter,87,163,train,dev,2,0,0,0,0,1
26240,WomenWhoStutter,87,164,train,dev,0,1,0,2,0,0
26241,WomenWhoStutter,87,165,train,dev,0,0,0,3,0,0
26242,WomenWhoStutter,87,166,train,dev,0,0,1,2,3,0
26243,WomenWhoStutter,87,167,test,test,1,0,0,0,1,2
26244,WomenWhoStutter,87,168,test,test,0,2,0,0,2,1
26245,WomenWhoStutter,87,169,test,test,0,0,0,2,0,1
26246,WomenWhoStutter,87,170,test,test,0,0,0,0,0,3
26247,WomenWhoStutter,87,171,test,test,0,1,0,0,3,2
26248,WomenWhoStutter,87,172,test,test,0,0,0,1,1,2
26249,WomenWhoStutter,87,173,train,dev,0,0,0,0,0,3
26250,WomenWhoStutter,87,174,train,dev,0,0,0,0,0,3
26251,WomenWhoStutter,87,175,train,dev,0,1,0,1,1,1
26252,WomenWhoStutter,87,176,train,dev,0,0,0,0,3,3
26253,WomenWhoStutter,87,177,train,dev,1,0,2,1,0,0
26254,WomenWhoStutter,87,178,test,test,1,0,0,0,3,2
26255,WomenWhoStutter,87,179,test,test,0,0,0,0,3,3
26256,WomenWhoStutter,87,180,train,dev,0,0,0,0,0,3
26257,WomenWhoStutter,87,181,test,test,0,0,0,3,1,0
26258,WomenWhoStutter,87,182,test,test,0,0,0,0,2,3
26259,WomenWhoStutter,87,183,test,test,2,0,0,0,3,1
26260,WomenWhoStutter,87,184,train,dev,0,0,0,0,0,3
26261,WomenWhoStutter,87,185,test,test,0,0,0,1,0,2
26262,WomenWhoStutter,87,186,test,test,1,0,0,0,3,2
26263,WomenWhoStutter,87,187,test,test,1,0,0,0,3,2
26264,WomenWhoStutter,87,188,test,test,0,1,0,3,0,0
26265,WomenWhoStutter,87,189,test,test,0,1,0,0,0,2
26266,WomenWhoStutter,87,190,test,test,0,0,0,2,0,1
26267,WomenWhoStutter,87,191,test,test,0,0,0,0,0,3
26268,WomenWhoStutter,87,192,test,test,1,2,0,0,3,1
26269,WomenWhoStutter,87,193,test,test,0,2,0,0,0,1
26270,WomenWhoStutter,87,194,train,dev,0,0,0,0,3,2
26271,WomenWhoStutter,87,195,train,dev,1,1,0,0,0,1
26272,WomenWhoStutter,87,196,test,test,0,0,2,0,3,1
26273,WomenWhoStutter,87,197,test,test,0,1,1,0,3,1
26274,WomenWhoStutter,87,198,test,test,1,0,0,0,0,2
26275,WomenWhoStutter,87,199,test,test,0,0,0,0,0,3
26276,WomenWhoStutter,87,200,test,test,0,0,0,1,0,3
26277,WomenWhoStutter,87,201,test,test,2,0,0,0,3,1
26278,WomenWhoStutter,87,202,test,test,1,2,0,0,2,1
26279,WomenWhoStutter,87,203,test,test,0,0,0,3,0,0
26280,WomenWhoStutter,87,204,test,test,0,1,0,1,0,1
26281,WomenWhoStutter,87,205,test,test,0,0,0,3,1,0
26282,WomenWhoStutter,88,0,dev,train,0,1,0,2,0,1
26283,WomenWhoStutter,88,1,test,test,1,0,0,0,3,3
26284,WomenWhoStutter,88,2,test,test,0,0,0,0,0,3
26285,WomenWhoStutter,88,3,test,test,0,0,0,0,3,3
26286,WomenWhoStutter,88,4,test,test,0,1,1,0,2,1
26287,WomenWhoStutter,88,5,test,test,1,0,0,0,3,2
26288,WomenWhoStutter,88,6,dev,train,1,0,0,0,3,2
26289,WomenWhoStutter,88,7,test,test,0,0,3,0,0,0
26290,WomenWhoStutter,88,8,test,test,0,0,0,0,3,3
26291,WomenWhoStutter,88,9,test,test,0,0,0,0,0,3
26292,WomenWhoStutter,88,10,test,test,0,0,0,0,3,3
26293,WomenWhoStutter,88,11,test,test,0,2,0,0,0,1
26294,WomenWhoStutter,88,12,test,test,1,0,0,0,0,3
26295,WomenWhoStutter,88,13,test,test,0,0,0,0,3,3
26296,WomenWhoStutter,88,14,test,test,1,0,0,0,3,2
26297,WomenWhoStutter,88,15,test,test,1,0,0,0,3,2
26298,WomenWhoStutter,88,16,test,test,1,0,0,0,0,2
26299,WomenWhoStutter,88,17,test,test,0,3,0,0,0,0
26300,WomenWhoStutter,88,18,dev,train,0,0,0,0,0,3
26301,WomenWhoStutter,88,19,test,test,0,1,0,0,1,2
26302,WomenWhoStutter,88,20,dev,train,0,0,0,3,0,0
26303,WomenWhoStutter,88,21,test,test,0,0,0,0,3,3
26304,WomenWhoStutter,88,22,test,test,3,0,2,0,0,0
26305,WomenWhoStutter,88,23,test,test,0,1,0,0,2,2
26306,WomenWhoStutter,88,24,test,test,0,0,0,0,2,3
26307,WomenWhoStutter,88,25,test,test,0,0,1,3,0,0
26308,WomenWhoStutter,88,26,test,test,0,0,0,0,3,3
26309,WomenWhoStutter,88,27,dev,train,0,1,0,3,1,0
26310,WomenWhoStutter,88,28,test,test,1,0,0,0,0,3
26311,WomenWhoStutter,88,29,test,test,0,1,1,3,0,0
26312,WomenWhoStutter,88,30,test,test,0,0,0,0,3,3
26313,WomenWhoStutter,88,31,dev,train,2,0,0,3,0,0
26314,WomenWhoStutter,88,32,test,test,0,2,0,0,3,1
26315,WomenWhoStutter,88,33,test,test,0,0,1,3,2,0
26316,WomenWhoStutter,88,34,test,test,2,2,0,0,0,0
26317,WomenWhoStutter,88,35,test,test,0,0,0,3,0,0
26318,WomenWhoStutter,88,36,test,test,1,0,0,0,0,2
26319,WomenWhoStutter,88,37,test,test,1,0,0,0,3,2
26320,WomenWhoStutter,88,38,test,test,0,0,0,0,3,3
26321,WomenWhoStutter,88,39,test,test,0,0,0,3,1,0
26322,WomenWhoStutter,88,40,test,test,1,1,0,0,0,3
26323,WomenWhoStutter,88,41,test,test,2,0,0,0,0,0
26324,WomenWhoStutter,88,42,test,test,0,2,0,0,2,1
26325,WomenWhoStutter,88,43,test,test,0,1,0,0,0,2
26326,WomenWhoStutter,88,44,test,test,1,0,0,0,3,2
26327,WomenWhoStutter,88,45,test,test,0,0,0,0,0,3
26328,WomenWhoStutter,88,46,test,test,1,0,0,0,1,2
26329,WomenWhoStutter,88,47,dev,train,1,3,0,0,1,0
26330,WomenWhoStutter,88,48,dev,train,1,1,2,0,0,0
26331,WomenWhoStutter,88,49,test,test,1,0,0,0,3,2
26332,WomenWhoStutter,88,50,test,test,1,0,0,0,0,2
26333,WomenWhoStutter,88,51,dev,train,0,0,3,1,0,0
26334,WomenWhoStutter,88,52,dev,train,1,0,0,2,0,0
26335,WomenWhoStutter,88,53,dev,train,0,0,0,3,0,0
26336,WomenWhoStutter,88,54,test,test,1,0,0,0,3,2
26337,WomenWhoStutter,88,55,test,test,0,1,0,0,0,2
26338,WomenWhoStutter,88,56,test,test,0,0,0,0,0,3
26339,WomenWhoStutter,88,57,test,test,0,1,0,0,2,2
26340,WomenWhoStutter,88,58,test,test,0,1,3,0,0,0
26341,WomenWhoStutter,88,59,test,test,1,1,0,0,0,1
26342,WomenWhoStutter,88,60,test,test,1,0,0,3,0,0
26343,WomenWhoStutter,88,61,test,test,0,0,0,1,1,2
26344,WomenWhoStutter,88,62,test,test,3,0,0,0,1,0
26345,WomenWhoStutter,88,63,test,test,3,0,0,0,0,0
26346,WomenWhoStutter,88,64,test,test,0,0,0,3,3,0
26347,WomenWhoStutter,88,65,test,test,1,0,0,0,2,2
26348,WomenWhoStutter,88,66,test,test,0,0,0,0,1,3
26349,WomenWhoStutter,88,67,test,test,0,2,0,0,0,1
26350,WomenWhoStutter,88,68,test,test,0,0,0,0,0,3
26351,WomenWhoStutter,88,69,test,test,0,0,0,3,0,0
26352,WomenWhoStutter,88,70,test,test,0,1,1,0,3,1
26353,WomenWhoStutter,88,71,test,test,1,0,0,0,0,2
26354,WomenWhoStutter,88,72,test,test,0,0,0,0,0,3
26355,WomenWhoStutter,88,73,test,test,1,0,0,3,0,0
26356,WomenWhoStutter,88,74,dev,train,0,2,1,0,0,0
26357,WomenWhoStutter,88,75,dev,train,0,1,1,0,0,1
26358,WomenWhoStutter,88,76,test,test,0,1,0,3,0,0
26359,WomenWhoStutter,88,77,test,test,0,0,0,0,0,3
26360,WomenWhoStutter,88,78,dev,train,0,0,0,3,0,0
26361,WomenWhoStutter,88,79,test,test,0,0,0,0,0,3
26362,WomenWhoStutter,88,80,test,test,0,0,0,3,0,0
26363,WomenWhoStutter,88,81,test,test,1,0,0,0,2,2
26364,WomenWhoStutter,88,82,test,test,0,0,0,3,0,0
26365,WomenWhoStutter,88,83,test,test,0,1,0,2,0,0
26366,WomenWhoStutter,88,84,test,test,1,0,0,0,0,2
26367,WomenWhoStutter,88,85,dev,train,1,1,2,0,0,0
26368,WomenWhoStutter,88,86,test,test,0,0,0,0,3,3
26369,WomenWhoStutter,88,87,test,test,0,0,0,0,2,3
26370,WomenWhoStutter,88,88,test,test,1,1,0,0,0,1
26371,WomenWhoStutter,88,89,test,test,1,0,0,2,0,1
26372,WomenWhoStutter,88,90,test,test,1,0,0,0,0,2
26373,WomenWhoStutter,88,91,test,test,0,0,0,1,0,2
26374,WomenWhoStutter,88,92,dev,train,0,1,0,0,0,2
26375,WomenWhoStutter,88,93,dev,train,0,2,0,0,0,1
26376,WomenWhoStutter,88,94,dev,train,0,0,1,2,1,1
26377,WomenWhoStutter,88,95,dev,train,0,0,0,2,1,1
26378,WomenWhoStutter,88,96,dev,train,1,0,0,0,3,2
26379,WomenWhoStutter,88,97,dev,train,0,3,1,0,0,0
26380,WomenWhoStutter,88,98,test,test,0,0,2,2,3,0
26381,WomenWhoStutter,88,99,test,test,0,0,0,3,0,0
26382,WomenWhoStutter,88,100,test,test,0,1,1,0,0,1
26383,WomenWhoStutter,88,101,test,test,1,1,0,0,0,1
26384,WomenWhoStutter,88,102,test,test,0,1,0,0,0,2
26385,WomenWhoStutter,88,103,dev,train,1,0,0,3,0,0
26386,WomenWhoStutter,88,104,test,test,2,0,1,0,0,1
26387,WomenWhoStutter,88,105,test,test,0,1,1,2,0,0
26388,WomenWhoStutter,88,106,dev,train,0,1,0,0,0,2
26389,WomenWhoStutter,88,107,dev,train,0,0,0,0,0,3
26390,WomenWhoStutter,88,108,test,test,0,0,0,3,0,0
26391,WomenWhoStutter,88,109,test,test,1,0,0,3,3,0
26392,WomenWhoStutter,88,110,test,test,3,0,0,3,0,0
26393,WomenWhoStutter,88,111,test,test,0,0,0,3,2,0
26394,WomenWhoStutter,88,112,test,test,0,0,0,3,0,0
26395,WomenWhoStutter,88,113,test,test,1,0,0,0,0,2
26396,WomenWhoStutter,88,114,test,test,0,0,0,1,2,2
26397,WomenWhoStutter,88,115,test,test,0,0,0,0,0,3
26398,WomenWhoStutter,88,116,test,test,0,0,0,0,3,3
