Show,EpId,ClipId,Start,Stop,is_probably_host,speaker,clip_silhouette_score,SEP12k,SEP28k-E,SEP28k-T,SEP28k-D,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,target_label,vote_count,EpId_clean,ClipId_clean,audio_path
WomenWhoStutter,79,3,35317280,35365280,True,Pamela Mertz,0.4943044185638428,,train,test,test,0,0,0,1,0,0,0,3,2,1,0,0,Interjection,3.0,79,3,../SEP-28k_CLIP/WomenWhoStutter/79/WomenWhoStutter_79_3.wav
WomenWhoStutter,48,3,35424800,35472800,False,WomenWhoStutter_48_0,0.5075445175170898,train,test,train,dev,0,0,2,0,0,0,0,0,1,0,0,0,Prolongation,2.0,48,3,../SEP-28k_CLIP/WomenWhoStutter/48/WomenWhoStutter_48_3.wav
WomenWhoStutter,64,19,19947360,19995360,True,Pamela Mertz,0.3531799912452698,,train,test,test,0,0,1,2,0,0,0,0,1,1,0,0,Block,2.0,64,19,../SEP-28k_CLIP/WomenWhoStutter/64/WomenWhoStutter_64_19.wav
WomenWhoStutter,37,21,2071680,2119680,False,WomenWhoStutter_37_0,0.17878457903862,train,test,train,dev,0,0,0,0,2,0,0,2,1,1,0,1,SoundRep,2.0,37,21,../SEP-28k_CLIP/WomenWhoStutter/37/WomenWhoStutter_37_21.wav
StutterTalk,27,4,3263040,3311040,True,Peter Reitzes,0.3261471688747406,,train,test,test,0,0,0,2,0,0,0,0,1,0,0,0,Block,2.0,27,4,../SEP-28k_CLIP/StutterTalk/27/StutterTalk_27_4.wav
StutteringIsCool,39,22,2141440,2189440,True,Daniele Rossi,0.5340763330459595,,train,test,test,0,0,0,1,3,0,0,1,0,0,0,0,SoundRep,3.0,39,22,../SEP-28k_CLIP/StutteringIsCool/39/StutteringIsCool_39_22.wav
StutterTalk,26,44,19452000,19500000,True,Peter Reitzes,0.5629504919052124,,train,test,test,0,0,1,2,0,0,0,0,1,0,0,0,Block,2.0,26,44,../SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_44.wav
StutterTalk,12,9,7840480,7888480,True,Reuben Schuff,0.5380508303642273,train,test,train,dev,0,0,3,0,0,0,0,0,0,1,0,0,Prolongation,3.0,12,9,../SEP-28k_CLIP/StutterTalk/12/StutterTalk_12_9.wav
StutterTalk,25,118,36266560,36314560,True,Peter Reitzes,0.4377365708351135,,train,test,test,0,0,0,0,0,2,0,0,1,0,0,0,WordRep,2.0,25,118,../SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_118.wav
WomenWhoStutter,81,28,9321120,9369120,False,WomenWhoStutter_81_1,0.6771738529205322,train,test,train,dev,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,3.0,81,28,../SEP-28k_CLIP/WomenWhoStutter/81/WomenWhoStutter_81_28.wav
StutteringIsCool,34,137,17554560,17602560,False,StutteringIsCool_34_1,0.737601101398468,train,test,train,dev,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,3.0,34,137,../SEP-28k_CLIP/StutteringIsCool/34/StutteringIsCool_34_137.wav
HeStutters,8,109,24954240,25002240,False,HeStutters_8_1,0.7004522681236267,train,dev,dev,train,0,0,2,0,0,0,0,0,1,0,0,0,Prolongation,2.0,8,109,../SEP-28k_CLIP/HeStutters/8/HeStutters_8_109.wav
WomenWhoStutter,56,59,10192480,10240480,False,WomenWhoStutter_56_1,0.1568256020545959,train,dev,dev,train,1,0,0,2,1,0,0,0,0,0,0,1,Block,2.0,56,59,../SEP-28k_CLIP/WomenWhoStutter/56/WomenWhoStutter_56_59.wav
StutterTalk,14,39,24649440,24697440,True,Christopher Constantino,0.3743070960044861,train,dev,dev,train,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,3.0,14,39,../SEP-28k_CLIP/StutterTalk/14/StutterTalk_14_39.wav
HeStutters,21,216,38394880,38442880,True,Pamela Mertz,0.3619242012500763,,train,test,test,0,0,0,1,2,2,1,1,0,0,0,0,SoundRep,2.0,21,216,../SEP-28k_CLIP/HeStutters/21/HeStutters_21_216.wav
WomenWhoStutter,56,53,9718400,9766400,True,Pamela Mertz,0.4758935868740082,,train,test,test,1,3,0,3,0,0,1,1,0,0,0,0,Block,3.0,56,53,../SEP-28k_CLIP/WomenWhoStutter/56/WomenWhoStutter_56_53.wav
HeStutters,19,108,29049760,29097760,True,Pamela Mertz,0.2301088571548462,,train,test,test,0,0,0,0,3,0,1,0,0,0,0,0,SoundRep,3.0,19,108,../SEP-28k_CLIP/HeStutters/19/HeStutters_19_108.wav
StutterTalk,20,32,4574720,4622720,True,Peter Reitzes,0.270782858133316,,train,test,test,0,0,0,0,0,0,1,3,3,1,0,0,Interjection,3.0,20,32,../SEP-28k_CLIP/StutterTalk/20/StutterTalk_20_32.wav
HeStutters,15,94,12025600,12073600,True,Pamela Mertz,0.5268689393997192,,train,test,test,0,0,1,0,1,0,0,3,1,1,0,0,Interjection,3.0,15,94,../SEP-28k_CLIP/HeStutters/15/HeStutters_15_94.wav
WomenWhoStutter,88,5,48314880,48362880,True,Pamela Mertz,0.5639617443084717,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0,Interjection,3.0,88,5,../SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_5.wav
WomenWhoStutter,9,27,22886400,22934400,False,WomenWhoStutter_9_1,0.5900872349739075,train,dev,dev,train,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,3.0,9,27,../SEP-28k_CLIP/WomenWhoStutter/9/WomenWhoStutter_9_27.wav
HeStutters,22,99,20999040,21047040,True,Pamela Mertz,0.4777486026287079,,train,test,test,0,0,0,1,3,2,0,0,0,0,0,0,SoundRep,3.0,22,99,../SEP-28k_CLIP/HeStutters/22/HeStutters_22_99.wav
StutteringIsCool,52,4,6987520,7035520,True,Daniele Rossi,0.4058045744895935,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,3.0,52,4,../SEP-28k_CLIP/StutteringIsCool/52/StutteringIsCool_52_4.wav
IStutterSoWhat,0,83,6929760,6977760,False,IStutterSoWhat_0_2,0.5378418564796448,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,3.0,0,83,../SEP-28k_CLIP/IStutterSoWhat/0/IStutterSoWhat_0_83.wav
WomenWhoStutter,77,30,31261120,31309120,True,Pamela Mertz,0.5797114372253418,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0,Interjection,3.0,77,30,../SEP-28k_CLIP/WomenWhoStutter/77/WomenWhoStutter_77_30.wav
WomenWhoStutter,6,48,3564320,3612320,True,Pamela Mertz,0.5430214405059814,,train,test,test,0,1,0,1,2,0,1,0,0,2,0,0,SoundRep,2.0,6,48,../SEP-28k_CLIP/WomenWhoStutter/6/WomenWhoStutter_6_48.wav
MyStutteringLife,32,122,6128640,6176640,True,Pedro Peña,,,train,test,test,0,0,2,1,0,0,0,0,1,0,0,0,Prolongation,2.0,32,122,../SEP-28k_CLIP/MyStutteringLife/32/MyStutteringLife_32_122.wav
HeStutters,18,28,42927360,42975360,True,Pamela Mertz,0.4272113740444183,,train,test,test,0,0,1,1,2,0,0,2,0,2,0,0,SoundRep,2.0,18,28,../SEP-28k_CLIP/HeStutters/18/HeStutters_18_28.wav
StutterTalk,64,183,19286880,19334880,True,Reuben Schuff,0.438866525888443,train,test,train,dev,0,0,2,0,0,0,0,3,1,1,0,0,Prolongation,2.0,64,183,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_183.wav
MyStutteringLife,7,142,35192000,35240000,False,MyStutteringLife_7_0,0.3082584142684936,train,dev,dev,train,0,0,0,1,2,0,0,0,1,0,0,1,SoundRep,2.0,7,142,../SEP-28k_CLIP/MyStutteringLife/7/MyStutteringLife_7_142.wav
StutteringIsCool,45,19,14328160,14376160,False,StutteringIsCool_45_1,0.0808699205517768,train,test,train,dev,0,0,0,1,3,0,1,0,0,0,0,0,SoundRep,3.0,45,19,../SEP-28k_CLIP/StutteringIsCool/45/StutteringIsCool_45_19.wav
WomenWhoStutter,88,85,18012160,18060160,False,WomenWhoStutter_88_1,0.2419597208499908,train,dev,dev,train,0,0,1,1,2,0,0,0,0,0,0,0,SoundRep,2.0,88,85,../SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_85.wav
HeStutters,19,130,34480160,34528160,True,Pamela Mertz,0.2202835977077484,,train,test,test,0,0,0,3,2,0,0,0,0,0,0,0,Block,3.0,19,130,../SEP-28k_CLIP/HeStutters/19/HeStutters_19_130.wav
WomenWhoStutter,50,229,31146880,31194880,True,Pamela Mertz,0.4130163788795471,,train,test,test,0,1,0,2,0,0,3,0,1,0,0,0,Block,2.0,50,229,../SEP-28k_CLIP/WomenWhoStutter/50/WomenWhoStutter_50_229.wav
WomenWhoStutter,75,24,28650880,28698880,True,Pamela Mertz,0.2983352243900299,,train,test,test,0,0,2,0,0,0,0,0,1,0,0,0,Prolongation,2.0,75,24,../SEP-28k_CLIP/WomenWhoStutter/75/WomenWhoStutter_75_24.wav
HeStutters,1,238,23564640,23612640,True,Pamela Mertz,0.5452272891998291,,train,test,test,0,0,1,0,0,2,0,0,1,0,0,0,WordRep,2.0,1,238,../SEP-28k_CLIP/HeStutters/1/HeStutters_1_238.wav
WomenWhoStutter,40,37,33357440,33405440,True,Pamela Mertz,0.597256600856781,,train,test,test,0,0,0,2,1,1,0,0,0,0,0,0,Block,2.0,40,37,../SEP-28k_CLIP/WomenWhoStutter/40/WomenWhoStutter_40_37.wav
MyStutteringLife,3,26,38751040,38799040,False,MyStutteringLife_3_1,0.3440804481506347,train,dev,dev,train,0,1,0,1,3,0,0,3,0,0,0,0,SoundRep,3.0,3,26,../SEP-28k_CLIP/MyStutteringLife/3/MyStutteringLife_3_26.wav
MyStutteringLife,34,3,2380960,2428960,True,Pedro Peña,,,train,test,test,0,0,0,1,0,3,0,0,0,1,0,0,WordRep,3.0,34,3,../SEP-28k_CLIP/MyStutteringLife/34/MyStutteringLife_34_3.wav
WomenWhoStutter,6,21,2910400,2958400,False,WomenWhoStutter_6_1,0.5372357964515686,train,dev,dev,train,0,0,2,0,0,0,0,1,1,0,0,0,Prolongation,2.0,6,21,../SEP-28k_CLIP/WomenWhoStutter/6/WomenWhoStutter_6_21.wav
WomenWhoStutter,70,2,8886880,8934880,True,Pamela Mertz,0.5085693597793579,,train,test,test,0,0,0,1,0,0,0,3,2,1,0,0,Interjection,3.0,70,2,../SEP-28k_CLIP/WomenWhoStutter/70/WomenWhoStutter_70_2.wav
StutterTalk,63,88,25956000,26004000,True,Chaya Goldstein,0.5454881191253662,train,dev,dev,train,0,0,0,1,2,0,0,1,1,0,0,0,SoundRep,2.0,63,88,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_88.wav
StutteringIsCool,82,138,10091040,10139040,False,StutteringIsCool_82_0,0.8048704266548157,train,dev,dev,train,0,1,2,0,1,0,0,2,1,1,0,0,Prolongation,2.0,82,138,../SEP-28k_CLIP/StutteringIsCool/82/StutteringIsCool_82_138.wav
HeStutters,11,114,18481280,18529280,True,Pamela Mertz,0.6683399677276611,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0,Interjection,3.0,11,114,../SEP-28k_CLIP/HeStutters/11/HeStutters_11_114.wav
WomenWhoStutter,0,271,23846400,23894400,True,Pamela Mertz,0.2374516874551773,,train,test,test,0,0,2,1,0,0,1,1,0,0,0,0,Prolongation,2.0,0,271,../SEP-28k_CLIP/WomenWhoStutter/0/WomenWhoStutter_0_271.wav
WomenWhoStutter,103,48,19145600,19193600,False,WomenWhoStutter_103_1,0.3870147466659546,train,dev,dev,train,0,0,0,0,0,3,0,1,0,1,0,0,WordRep,3.0,103,48,../SEP-28k_CLIP/WomenWhoStutter/103/WomenWhoStutter_103_48.wav
WomenWhoStutter,62,81,2530080,2578080,False,WomenWhoStutter_62_0,0.5832079648971558,train,test,train,dev,0,0,0,0,1,2,0,2,0,0,0,0,WordRep,2.0,62,81,../SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_81.wav
WomenWhoStutter,21,201,28730080,28778080,True,Pamela Mertz,0.3412737548351288,,train,test,test,0,0,1,0,0,0,0,3,2,2,0,0,Interjection,3.0,21,201,../SEP-28k_CLIP/WomenWhoStutter/21/WomenWhoStutter_21_201.wav
WomenWhoStutter,42,38,32321600,32369600,True,Pamela Mertz,0.3543747663497925,,train,test,test,0,0,0,0,0,0,0,3,3,2,0,0,Interjection,3.0,42,38,../SEP-28k_CLIP/WomenWhoStutter/42/WomenWhoStutter_42_38.wav
WomenWhoStutter,56,110,4637280,4685280,True,Pamela Mertz,0.6482311487197876,,train,test,test,0,1,0,1,1,0,0,3,1,0,0,0,Interjection,3.0,56,110,../SEP-28k_CLIP/WomenWhoStutter/56/WomenWhoStutter_56_110.wav
StutterTalk,43,118,5027840,5075840,True,Peter Reitzes,0.3417936861515045,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,3.0,43,118,../SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_118.wav
WomenWhoStutter,16,34,36502560,36550560,True,Pamela Mertz,0.4902661442756653,,train,test,test,0,0,0,3,1,0,1,1,0,0,0,0,Block,3.0,16,34,../SEP-28k_CLIP/WomenWhoStutter/16/WomenWhoStutter_16_34.wav
StutteringIsCool,28,24,15136640,15184640,True,Daniele Rossi,0.5590450763702393,,train,test,test,0,0,0,1,0,0,0,3,2,1,0,0,Interjection,3.0,28,24,../SEP-28k_CLIP/StutteringIsCool/28/StutteringIsCool_28_24.wav
StutterTalk,72,41,319360,367360,False,StutterTalk_72_1,0.5848902463912964,train,dev,dev,train,0,0,0,3,0,0,1,0,0,0,0,0,Block,3.0,72,41,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_41.wav
IStutterSoWhat,2,46,2786880,2834880,False,IStutterSoWhat_2_1,0.2648059129714966,train,dev,dev,train,0,0,3,1,0,0,0,0,0,0,0,0,Prolongation,3.0,2,46,../SEP-28k_CLIP/IStutterSoWhat/2/IStutterSoWhat_2_46.wav
StutterTalk,47,16,10748640,10796640,True,Peter Reitzes,0.5963224172592163,,train,test,test,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,3.0,47,16,../SEP-28k_CLIP/StutterTalk/47/StutterTalk_47_16.wav
StutterTalk,11,37,30368480,30416480,True,Christopher Constantino,0.584947943687439,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,3.0,11,37,../SEP-28k_CLIP/StutterTalk/11/StutterTalk_11_37.wav
HeStutters,20,237,30314720,30362720,True,Pamela Mertz,0.5391269326210022,,train,test,test,0,1,0,0,0,3,1,1,0,1,0,0,WordRep,3.0,20,237,../SEP-28k_CLIP/HeStutters/20/HeStutters_20_237.wav
HVSA,0,36,2154880,2202880,True,TJ Travor,,train,test,train,dev,0,0,2,1,0,0,0,1,1,2,0,0,Prolongation,2.0,0,36,../SEP-28k_CLIP/HVSA/0/HVSA_0_36.wav
StrongVoices,32,131,28508000,28556000,False,StrongVoices_32_0,0.652323842048645,train,test,train,dev,0,0,3,0,0,0,0,0,0,1,0,0,Prolongation,3.0,32,131,../SEP-28k_CLIP/StrongVoices/32/StrongVoices_32_131.wav
HeStutters,6,161,8192000,8240000,False,HeStutters_6_1,0.7955593466758728,train,dev,dev,train,0,0,0,0,0,3,0,0,0,1,0,0,WordRep,3.0,6,161,../SEP-28k_CLIP/HeStutters/6/HeStutters_6_161.wav
StutteringIsCool,75,14,11109760,11157760,False,StutteringIsCool_75_5,0.6518634557723999,train,test,train,dev,0,0,0,0,0,3,0,2,0,0,0,0,WordRep,3.0,75,14,../SEP-28k_CLIP/StutteringIsCool/75/StutteringIsCool_75_14.wav
WomenWhoStutter,27,19,1900480,1948480,False,WomenWhoStutter_27_0,0.3167106509208679,train,test,train,dev,0,0,0,1,1,3,0,0,0,0,0,0,WordRep,3.0,27,19,../SEP-28k_CLIP/WomenWhoStutter/27/WomenWhoStutter_27_19.wav
WomenWhoStutter,58,32,28497120,28545120,True,Pamela Mertz,0.5391755700111389,,train,test,test,0,0,1,1,2,0,0,0,1,0,0,0,SoundRep,2.0,58,32,../SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_32.wav
WomenWhoStutter,34,115,15273440,15321440,True,Pamela Mertz,0.4003587365150451,,train,test,test,0,0,1,1,3,0,0,0,0,0,0,0,SoundRep,3.0,34,115,../SEP-28k_CLIP/WomenWhoStutter/34/WomenWhoStutter_34_115.wav
WomenWhoStutter,88,63,1422400,1470400,True,Pamela Mertz,0.3243832290172577,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,3.0,88,63,../SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_63.wav
StutterTalk,43,203,54267680,54315680,True,Peter Reitzes,0.3509201109409332,,train,test,test,0,0,0,0,1,3,0,0,0,0,0,0,WordRep,3.0,43,203,../SEP-28k_CLIP/StutterTalk/43/StutterTalk_43_203.wav
WomenWhoStutter,62,146,20033440,20081440,True,Pamela Mertz,0.514724612236023,,train,test,test,0,0,0,2,0,0,0,0,1,0,0,0,Block,2.0,62,146,../SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_146.wav
HeStutters,4,18,22986400,23034400,True,Pamela Mertz,0.4179993271827698,,train,test,test,0,0,2,1,0,0,0,2,0,0,0,0,Prolongation,2.0,4,18,../SEP-28k_CLIP/HeStutters/4/HeStutters_4_18.wav
StutterTalk,26,75,29979840,30027840,False,StutterTalk_26_1,0.5254232287406921,train,test,train,dev,0,0,0,2,0,0,0,1,1,2,0,0,Block,2.0,26,75,../SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_75.wav
StrongVoices,23,73,40038080,40086080,False,StrongVoices_23_0,0.5445181727409363,train,test,train,dev,0,0,3,0,0,0,0,1,0,0,0,0,Prolongation,3.0,23,73,../SEP-28k_CLIP/StrongVoices/23/StrongVoices_23_73.wav
HeStutters,2,166,21891040,21939040,False,HeStutters_2_1,0.6094527840614319,train,test,train,dev,0,0,0,1,2,0,0,0,1,0,0,0,SoundRep,2.0,2,166,../SEP-28k_CLIP/HeStutters/2/HeStutters_2_166.wav
WomenWhoStutter,39,224,28619360,28667360,True,Pamela Mertz,0.1310082674026489,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,3.0,39,224,../SEP-28k_CLIP/WomenWhoStutter/39/WomenWhoStutter_39_224.wav
StutteringIsCool,16,39,25407200,25455200,True,Daniele Rossi,0.6216550469398499,,train,test,test,0,0,0,3,0,0,1,0,0,0,1,0,Block,3.0,16,39,../SEP-28k_CLIP/StutteringIsCool/16/StutteringIsCool_16_39.wav
HeStutters,23,179,32287200,32335200,False,HeStutters_23_1,0.3355630040168762,train,dev,dev,train,0,0,0,0,3,0,0,0,0,1,0,0,SoundRep,3.0,23,179,../SEP-28k_CLIP/HeStutters/23/HeStutters_23_179.wav
StrongVoices,21,119,1901600,1949600,False,StrongVoices_21_1,0.3025213181972503,train,test,train,dev,0,0,3,1,0,0,2,1,0,0,0,0,Prolongation,3.0,21,119,../SEP-28k_CLIP/StrongVoices/21/StrongVoices_21_119.wav
StrongVoices,16,3,3006400,3054400,False,StrongVoices_16_0,0.5424964427947998,train,dev,dev,train,0,1,0,2,0,0,1,1,1,0,0,1,Block,2.0,16,3,../SEP-28k_CLIP/StrongVoices/16/StrongVoices_16_3.wav
StutterTalk,16,13,20253120,20301120,True,Reuben Schuff,0.419072687625885,train,test,train,dev,0,0,0,1,2,0,0,0,0,0,0,0,SoundRep,2.0,16,13,../SEP-28k_CLIP/StutterTalk/16/StutterTalk_16_13.wav
WomenWhoStutter,23,10,26901920,26949920,True,Pamela Mertz,0.5534480810165405,,train,test,test,0,0,0,2,0,0,0,0,1,0,0,0,Block,2.0,23,10,../SEP-28k_CLIP/WomenWhoStutter/23/WomenWhoStutter_23_10.wav
HVSA,3,140,37574080,37622080,False,HVSA_3_1,0.5234512090682983,train,dev,dev,train,0,2,0,0,3,0,0,0,0,1,0,0,SoundRep,3.0,3,140,../SEP-28k_CLIP/HVSA/3/HVSA_3_140.wav
IStutterSoWhat,4,133,11565280,11613280,True,Evan Sherman,0.6521098613739014,train,dev,dev,train,0,0,0,0,3,0,0,3,0,0,0,0,SoundRep,3.0,4,133,../SEP-28k_CLIP/IStutterSoWhat/4/IStutterSoWhat_4_133.wav
StutterTalk,3,23,3509920,3557920,True,Peter Reitzes,0.4458378255367279,,train,test,test,0,0,0,3,1,0,0,0,0,0,0,0,Block,3.0,3,23,../SEP-28k_CLIP/StutterTalk/3/StutterTalk_3_23.wav
HVSA,0,61,370400,418400,True,TJ Travor,,train,test,train,dev,0,0,1,1,0,0,0,3,1,1,0,0,Interjection,3.0,0,61,../SEP-28k_CLIP/HVSA/0/HVSA_0_61.wav
WomenWhoStutter,88,93,20191040,20239040,False,WomenWhoStutter_88_1,0.2679709792137146,train,dev,dev,train,0,0,0,2,0,0,0,0,1,0,0,0,Block,2.0,88,93,../SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_93.wav
WomenWhoStutter,84,39,35224960,35272960,True,Pamela Mertz,0.3742025196552276,,train,test,test,0,0,3,1,0,0,0,0,0,0,0,0,Prolongation,3.0,84,39,../SEP-28k_CLIP/WomenWhoStutter/84/WomenWhoStutter_84_39.wav
HeStutters,23,44,9861760,9909760,False,HeStutters_23_1,0.2026455253362655,train,dev,dev,train,0,0,0,0,3,1,0,1,0,0,0,0,SoundRep,3.0,23,44,../SEP-28k_CLIP/HeStutters/23/HeStutters_23_44.wav
WomenWhoStutter,28,9,6562400,6610400,True,Pamela Mertz,0.624403178691864,,train,test,test,0,0,0,0,0,2,0,2,1,1,0,0,WordRep,2.0,28,9,../SEP-28k_CLIP/WomenWhoStutter/28/WomenWhoStutter_28_9.wav
HeStutters,15,33,4873280,4921280,True,Pamela Mertz,0.4498720467090606,,train,test,test,0,0,2,0,0,0,0,0,1,2,0,0,Prolongation,2.0,15,33,../SEP-28k_CLIP/HeStutters/15/HeStutters_15_33.wav
WomenWhoStutter,4,14,18440960,18488960,True,Pamela Mertz,0.5380135774612427,,train,test,test,0,0,0,0,0,0,0,3,3,1,0,0,Interjection,3.0,4,14,../SEP-28k_CLIP/WomenWhoStutter/4/WomenWhoStutter_4_14.wav
MyStutteringLife,7,143,36321760,36369760,True,Pedro Peña,0.6430304646492004,,train,test,test,0,0,1,0,0,0,1,3,2,1,0,0,Interjection,3.0,7,143,../SEP-28k_CLIP/MyStutteringLife/7/MyStutteringLife_7_143.wav
StutterTalk,72,171,21987360,22035360,False,StutterTalk_72_1,0.5374900698661804,train,dev,dev,train,0,0,1,2,0,0,0,3,1,0,0,0,Block,2.0,72,171,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_171.wav
HeStutters,20,64,47802400,47850400,True,Pamela Mertz,0.5722113251686096,,train,test,test,0,0,0,0,3,0,1,0,0,0,0,0,SoundRep,3.0,20,64,../SEP-28k_CLIP/HeStutters/20/HeStutters_20_64.wav
WomenWhoStutter,48,13,8764800,8812800,True,Pamela Mertz,0.5281947255134583,,train,test,test,0,0,1,3,2,0,0,2,0,0,0,0,Block,3.0,48,13,../SEP-28k_CLIP/WomenWhoStutter/48/WomenWhoStutter_48_13.wav
WomenWhoStutter,89,1,23033600,23081600,False,WomenWhoStutter_89_1,0.431935966014862,train,test,train,dev,0,0,0,1,2,0,0,0,0,0,0,0,SoundRep,2.0,89,1,../SEP-28k_CLIP/WomenWhoStutter/89/WomenWhoStutter_89_1.wav
WomenWhoStutter,20,38,30942080,30990080,False,WomenWhoStutter_20_0,0.5021604895591736,train,test,train,dev,0,0,0,1,3,1,0,2,0,0,0,0,SoundRep,3.0,20,38,../SEP-28k_CLIP/WomenWhoStutter/20/WomenWhoStutter_20_38.wav
StutterTalk,7,8,17866240,17914240,False,StutterTalk_7_1,0.6394167542457581,train,test,train,dev,0,0,0,1,2,1,0,0,0,0,0,0,SoundRep,2.0,7,8,../SEP-28k_CLIP/StutterTalk/7/StutterTalk_7_8.wav
StutteringIsCool,82,157,11581440,11629440,True,Daniele Rossi,0.5558102130889893,,train,test,test,0,0,1,1,2,0,0,0,0,0,0,0,SoundRep,2.0,82,157,../SEP-28k_CLIP/StutteringIsCool/82/StutteringIsCool_82_157.wav
StutteringIsCool,46,35,6549120,6597120,False,StutteringIsCool_46_1,0.7617963552474976,train,test,train,dev,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,3.0,46,35,../SEP-28k_CLIP/StutteringIsCool/46/StutteringIsCool_46_35.wav
StutteringIsCool,17,8,28149280,28197280,False,StutteringIsCool_17_1,0.2560320198535919,train,test,train,dev,0,0,2,0,0,1,0,3,1,0,0,0,Prolongation,2.0,17,8,../SEP-28k_CLIP/StutteringIsCool/17/StutteringIsCool_17_8.wav
StutterTalk,57,20,18102560,18150560,True,Caryn Herring,0.3601528406143188,train,dev,dev,train,0,0,3,0,0,0,1,0,0,0,0,0,Prolongation,3.0,57,20,../SEP-28k_CLIP/StutterTalk/57/StutterTalk_57_20.wav
StutteringIsCool,29,26,15508960,15556960,False,StutteringIsCool_29_0,0.0,train,test,train,dev,0,0,0,0,0,2,1,1,1,0,2,0,WordRep,2.0,29,26,../SEP-28k_CLIP/StutteringIsCool/29/StutteringIsCool_29_26.wav
StutterTalk,41,31,45680320,45728320,False,StutterTalk_41_1,0.6582707166671753,train,dev,dev,train,0,0,0,1,0,0,0,3,2,2,0,0,Interjection,3.0,41,31,../SEP-28k_CLIP/StutterTalk/41/StutterTalk_41_31.wav
StutteringIsCool,83,9,3801280,3849280,False,StutteringIsCool_83_0,0.2996181547641754,train,dev,dev,train,0,1,0,2,0,0,0,3,1,0,0,0,Block,2.0,83,9,../SEP-28k_CLIP/StutteringIsCool/83/StutteringIsCool_83_9.wav
StutterTalk,71,26,12970240,13018240,False,StutterTalk_71_0,0.4868027865886688,train,dev,dev,train,0,0,0,1,0,0,0,3,2,0,0,0,Interjection,3.0,71,26,../SEP-28k_CLIP/StutterTalk/71/StutterTalk_71_26.wav
MyStutteringLife,16,34,55099360,55147360,False,MyStutteringLife_16_1,0.4209173023700714,train,test,train,dev,0,0,3,0,0,0,0,0,0,3,0,0,Prolongation,3.0,16,34,../SEP-28k_CLIP/MyStutteringLife/16/MyStutteringLife_16_34.wav
StutterTalk,46,24,14134560,14182560,True,Peter Reitzes,0.6664075255393982,,train,test,test,0,1,0,0,0,0,0,3,3,1,0,0,Interjection,3.0,46,24,../SEP-28k_CLIP/StutterTalk/46/StutterTalk_46_24.wav
StutterTalk,72,21,25488000,25536000,True,Reuben Schuff,0.6206547617912292,train,test,train,dev,0,0,3,1,0,0,0,0,0,2,0,0,Prolongation,3.0,72,21,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_21.wav
WomenWhoStutter,8,9,1421920,1469920,True,Pamela Mertz,0.2564009726047516,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0,Block,3.0,8,9,../SEP-28k_CLIP/WomenWhoStutter/8/WomenWhoStutter_8_9.wav
MyStutteringLife,38,25,45839200,45887200,True,Pedro Peña,0.6301929354667664,,train,test,test,0,0,0,2,0,0,0,2,2,0,0,0,Block,2.0,38,25,../SEP-28k_CLIP/MyStutteringLife/38/MyStutteringLife_38_25.wav
StrongVoices,5,39,12450560,12498560,False,StrongVoices_5_1,0.3665849268436432,train,dev,dev,train,0,0,3,1,0,0,1,2,0,0,0,0,Prolongation,3.0,5,39,../SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_39.wav
